trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
t-rOmd_26-weekday_offpeak-09:00:00-1-37,rOmd_26,srv1111001,,,1,,shp_506-1,0,0
t-rSHR_74-weekend-07:00:00-1-1,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-10,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-11,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-12,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-13,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-14,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-15,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-16,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-17,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-18,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-19,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-2,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-20,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-21,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-22,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-23,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-24,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-25,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-26,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-27,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-28,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-29,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-3,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-30,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-31,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-32,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-33,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-34,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-35,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-36,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-37,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-38,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-39,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-4,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-40,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-41,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-42,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-43,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-44,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-45,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-46,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-47,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-48,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-49,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-5,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-6,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-7,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-8,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_74-weekend-07:00:00-1-9,rSHR_74,srv0000110,,,1,,shp_464-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-0,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-1,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-10,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-11,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-12,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-13,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-14,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-15,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-16,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-17,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-18,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-19,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-2,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-20,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-21,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-22,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-23,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-24,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-25,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-26,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-27,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-28,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-29,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-3,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-30,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-31,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-32,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-33,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-34,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-35,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-36,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-37,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-38,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-39,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-4,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-40,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-41,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-42,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-43,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-44,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-45,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-46,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-47,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-48,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-49,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-5,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-50,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-51,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-52,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-53,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-54,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-55,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-56,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-57,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-58,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-6,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-7,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-8,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-0-9,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-0,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-1,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-10,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-11,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-12,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-13,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-14,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-15,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-16,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-17,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-18,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-19,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-2,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-20,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-21,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-22,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-23,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-24,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-25,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-26,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-27,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-28,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-29,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-3,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-30,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-31,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-32,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-33,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-34,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-35,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-36,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-37,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-38,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-39,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-4,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-40,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-41,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-42,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-43,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-44,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-45,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-46,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-47,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-48,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-49,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-5,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-50,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-51,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-52,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-53,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-54,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-55,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-56,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-57,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-58,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-6,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-7,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-8,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_offpeak-09:00:00-1-9,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-0-0,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-1,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-10,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-11,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-12,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-13,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-2,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-3,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-4,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-5,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-6,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-7,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-8,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-0-9,rSHR_75,srv1111001,,,0,,shp_558-0,0,0
t-rSHR_75-weekday_peak-06:30:00-1-0,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-1,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-10,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-11,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-12,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-13,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-2,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-3,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-4,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-5,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-6,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-7,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-8,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekday_peak-06:30:00-1-9,rSHR_75,srv1111001,,,1,,shp_558-1,0,0
t-rSHR_75-weekend-07:00:00-0-0,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-1,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-10,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-11,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-12,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-13,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-14,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-15,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-16,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-17,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-18,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-19,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-2,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-20,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-21,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-22,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-23,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-24,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-25,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-26,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-27,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-28,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-29,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-3,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-30,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-31,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-32,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-33,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-34,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-35,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-36,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-37,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-38,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-39,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-4,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-40,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-41,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-42,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-43,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-44,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-45,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-46,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-47,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-48,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-49,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-5,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-6,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-7,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-8,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-0-9,rSHR_75,srv0000110,,,0,,shp_558-0,0,0
t-rSHR_75-weekend-07:00:00-1-0,rSHR_75,srv0000110,,,1,,shp_558-1,0,0
t-rSHR_75-weekend-07:00:00-1-1,rSHR_75,srv0000110,,,1,,shp_558-1,0,0
t-rSHR_75-weekend-07:00:00-1-10,rSHR_75,srv0000110,,,1,,shp_558-1,0,0
t-rSHR_75-weekend-07:00:00-1-11,rSHR_75,srv0000110,,,1,,shp_558-1,0,0
t-rSHR_75-weekend-07:00:00-1-12,rSHR_75,srv0000110,,,1,,shp_558-1,0,0
t-rSHR_75-weekend-07:00:00-1-13,rSHR_75,srv0000110,,,1,,shp_558-1,0,0
t-rSHR_75-weekend-07:00:00-1-14,rSHR_75,srv0000110,,,1,,shp_558-1,0,0
t-rSHR_75-weekend-07:00:00-1-15,rSHR_75,srv0000110,,,1,,shp_558-1,0,0
t-rSHR_75-weekend-07:00:00-1-16,rSHR_75,srv0000110,,,1,,shp_558-1,0,0
